"NOME_STRUT","DS_ATS","DS_ASST","COMUNE","PROV","LAT","LONG_","ID_struttura","original","ID_erogatore","check","n","ID_group"
"CASA DI CURA SAN GIOVANNI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CASA DI CURA S. GIOVANNI SRL)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4746496,9.1290656,3038,"CASA DI CURA S. GIOVANNI SRL",135,TRUE,1,1
"P.O. ""TRABATTONI RONZONI"" DI SEREGNO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPED. TRABATTONI RONZONI)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","SEREGNO","MB",45.65374,9.20494,3503,"OSPED. TRABATTONI RONZONI",137,TRUE,1,1
"PRESIDIO OSPEDALIERO  ""BRIOLINI"" - GAZZANIGA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.BRIOLINI)","ATS DI BERGAMO","ASST DI BERGAMO EST","GAZZANIGA","BG",45.7967472,9.8346835,2532,"POLIAMBULATORIO OSP.BRIOLINI",139,TRUE,1,1
"ISTITUTO CLINICO HUMANITAS-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (IST. CLINICO HUMANITAS)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","ROZZANO","MI",45.37205786,9.16748121,3031,"IST. CLINICO HUMANITAS",140,TRUE,1,1
"P.O. "" C. BORELLA"" DI GIUSSANO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALE C.BORELLA)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","GIUSSANO","MB",45.69133,9.20663,3501,"OSPEDALE C.BORELLA",142,TRUE,1,1
"POLIAMBULATORIO VIA DON ORIONE","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.5013169,9.2375408,1038,"POLIAMBULATORIO VIA DON ORIONE",143,TRUE,1,1
"PRESIDIO OSPEDALIERO S.CARLO BORROMEO-PSICHIATRIA-1-CPS-1 (CPS VIA SODERINI AREA NORD)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4565425,9.143088,3566,"CPS VIA SODERINI AREA NORD",144,TRUE,1,1
"POLIAMBULATORIO DI SONCINO","ATS DELLA VAL PADANA","ASST DI CREMA","SONCINO","CR",45.40008,9.87584,1108,"POLIAMBULATORIO DI SONCINO",147,TRUE,1,1
"CENTRO MEDICO DI PAVIA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. IRCCS MAUGERI)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.2035,9.14266,3411,"POLIAMB. IRCCS MAUGERI",148,TRUE,1,1
"OSPEDALE CIVILE DI VOGHERA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (C.P.S. STRADELLA - CASTEGGIO)","ATS DI PAVIA","ASST DI PAVIA","STRADELLA","PV",45.07728,9.28749,3455,"C.P.S. STRADELLA - CASTEGGIO",150,TRUE,1,1
"STRUTTURA RICOVERO E CURA DI CHIAVENNA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP. CHIAVENNA)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","CHIAVENNA","SO",46.3214066,9.3991661,3200,"POLIAMBULATORIO OSP. CHIAVENNA",153,TRUE,1,1
"POLIAMBULATORIO DI CASTELLEONE","ATS DELLA VAL PADANA","ASST DI CREMA","CASTELLEONE","CR",45.29034768,9.76475263,1109,"POLIAMBULATORIO DI CASTELLEONE",155,TRUE,1,1
"PO DI ORZINUOVI (STAB DEL PO DI CHIARI)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO DI ORZINUOVI)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","ORZINUOVI","BS",45.4027858,9.9267011,2764,"POLIAMBULATORIO DI ORZINUOVI",157,TRUE,1,1
"OSPEDALE VILLA DEI COLLI DI LONATO  (STAB DEL PO DI DESENZANO)-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORI DI LONATO TRASF TEMPORANEO C/O PREVALLE DAL 14/12/2020)","ATS DI BRESCIA","ASST DEL GARDA","PREVALLE","BS",45.54131,10.41519,2767,"POLIAMBULATORI DI LONATO",158,TRUE,1,1
"PO ASOLA E BOZZOLO (STAB ASOLA)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO - OSP.ASOLA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","ASOLA","MN",45.2237223,10.4120074,3219,"POLIAMBULATORIO - OSP.ASOLA",160,TRUE,1,1
"UNICO PRESIDIO CANTÙ - MARIANO (STAB DI MARIANO COMENSE)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBUL.OSP.MARIANO COMENSE)","ATS DELL'INSUBRIA","ASST LARIANA","MARIANO COMENSE","CO",45.6911,9.18546,3124,"POLIAMBUL.OSP.MARIANO COMENSE",161,TRUE,1,1
"UNICO PRESIDIO CANTÙ - MARIANO (STAB DI CANTÙ)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. OSPEDALE CANTU')","ATS DELL'INSUBRIA","ASST LARIANA","CANTU'","CO",45.73554,9.14464,3062,"POLIAMB. OSPEDALE CANTU'",163,TRUE,1,1
"PRESIDIO ALESSANDRO MANZONI DI LECCO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.DI LECCO)","ATS DELLA BRIANZA","ASST DI LECCO","LECCO","LC",45.85216,9.41399,3341,"POLIAMBULATORIO OSP.DI LECCO",168,TRUE,1,1
"OSPEDALE DI DESENZANO DEL GARDA (UNICO PO CON STAB LONATO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO DI DESENZANO D/G)","ATS DI BRESCIA","ASST DEL GARDA","DESENZANO DEL GARDA","BS",45.470119,10.522257,2771,"AMBULATORIO DI DESENZANO D/G",176,TRUE,1,1
"OSPEDALE DI LISSONE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO LISSONE)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","LISSONE","MB",45.62059,9.23732,3500,"POLIAMBULATORIO LISSONE",177,TRUE,1,1
"OSPEDALE - GALLARATE-PSICHIATRIA-1-CPS-1 (CPS GALLARATE)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","GALLARATE","VA",45.65278,8.79856,2985,"CPS GALLARATE",180,TRUE,1,1
"OSPEDALE TREVIGLIO CARAVAGGIO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.TREVIGLIO)","ATS DI BERGAMO","ASST DI BERGAMO OVEST","TREVIGLIO","BG",45.5101522,9.61005346,3145,"POLIAMBULATORIO OSP.TREVIGLIO",183,TRUE,1,1
"OSPEDALE CIVILE - SAN GIOVANNI BIANCO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE SAN GIOVANNI BIANCO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","SAN GIOVANNI BIANCO","BG",45.87109345,9.65391739,3586,"POLIAMBULATORIO OSPEDALE SAN GIOVANNI BIANCO",184,TRUE,1,1
"PRESIDIO OSPEDALIERO ""PESENTI-FENAROLI"" - ALZANO LOMBARDO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. OSP.PESENTI-FENAROLI)","ATS DI BERGAMO","ASST DI BERGAMO EST","ALZANO LOMBARDO","BG",45.7309492,9.7259053,3658,"POLIAMB. OSP.PESENTI-FENAROLI",186,TRUE,1,1
"MEDITEL CENTRO MEDICO POLISPEC.","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","SARONNO","VA",45.631087,9.030078,10,"MEDITEL CENTRO MEDICO POLISPEC.",188,TRUE,1,1
"CASA DI CURA S MARIA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (MULTIMEDICA SPA - OSPEDALE MULTIMEDICA DI CASTELLANZA)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","CASTELLANZA","VA",45.59953,8.87236,3118,"MULTIMEDICA SPA - OSPEDALE MULTIMEDICA DI CASTELLANZA",190,TRUE,1,1
"CASA DI CURA SAN PIO X-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CASA DI CURA S. PIO X)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.4951116,9.1895606,3037,"CASA DI CURA S. PIO X",191,TRUE,1,1
"IRCCS OSPEDALE CAPITANIO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO IRCCS OSPEDALE CAPITANIO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.45532,9.19052,3039,"POLIAMBULATORIO IRCCS OSPEDALE CAPITANIO",192,TRUE,1,1
"CASA DI CURA B. L. PALAZZOLO - FONDAZIONE DON CARLO GNOCCHI ONLUS-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (IST. PALAZZOLO - POLIAMBULAT.)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4894283,9.1444404,2897,"IST. PALAZZOLO - POLIAMBULAT.",193,TRUE,1,1
"OSPEDALE ""SANTISSIMA TRINITÀ""-PSICHIATRIA-1-CPS-1 (CPS - DI TREVIGLIO)","ATS DI BERGAMO","ASST DI BERGAMO OVEST","TREVIGLIO","BG",45.5204275,9.5908991,3647,"CPS - DI TREVIGLIO",195,TRUE,1,1
"CRAGIF SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","TREZZANO SUL NAVIGLIO","MI",45.4248654,9.0662115,701,"CRAGIF SRL",196,TRUE,1,1
"PRESIDIO OSPEDALIERO DI MELZO-GORGONZOLA (STAB DI MELZO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (P.O. S.MARIA D.STELLE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","MELZO","MI",45.50851,9.4281,2829,"P.O. S.MARIA D.STELLE",198,TRUE,1,1
"OSPEDALE DI SALO'  (STAB DEL PO DI GAVARDO)-PSICHIATRIA-1-CPS-2 (CPS LONATO)","ATS DI BRESCIA","ASST DEL GARDA","LONATO DEL GARDA","BS",45.4569502,10.497972,2772,"CPS LONATO",199,TRUE,1,1
"PO ASOLA E BOZZOLO (STAB BOZZOLO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO - BOZZOLO)","ATS DELLA VAL PADANA","ASST DI CREMONA","BOZZOLO","MN",45.1015673,10.4786714,3220,"POLIAMBULATORIO - BOZZOLO",202,TRUE,1,1
"OSPEDALE SACRA FAMIGLIA FATEBENEFRATELLI - ERBA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPED. F.B.F. SACRA FAMIGLIA)","ATS DELL'INSUBRIA","ASST LARIANA","ERBA","CO",45.8167492,9.2256732,3119,"OSPED. F.B.F. SACRA FAMIGLIA",203,TRUE,1,1
"PRESIDIO DI VARESE (OSP DI CIRCOLO VARESE)-PSICHIATRIA-2-AMBULATORIO PRINCIPALE-1 (C.P.S. ARCISATE)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","ARCISATE","VA",45.85927,8.85711,2905,"C.P.S. ARCISATE",205,TRUE,1,1
"OSPEDALE LUIGI SACCO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALE L. SACCO - MILANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.5175295,9.1201895,3626,"OSPEDALE L. SACCO - MILANO",207,TRUE,1,1
"OSPEDALE DI MANERBIO (UNICO PO CON STAB LENO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO OSP. DI MANERBIO)","ATS DI BRESCIA","ASST DEL GARDA","MANERBIO","BS",45.3568828,10.1433666,2766,"AMBULATORIO OSP. DI MANERBIO",209,TRUE,1,1
"PRESIDIO OSPEDALIERO ""PESENTI-FENAROLI"" - ALZANO LOMBARDO-PSICHIATRIA-1-CPS-3 (C.P.S. - TRESCORE B.)","ATS DI BERGAMO","ASST DI BERGAMO EST","TRESCORE BALNEARIO","BG",45.6947798,9.8481292,7608,"C.P.S. - TRESCORE B.",210,TRUE,1,1
"PRESIDIO OSPEDALIERO ""M.O.A. LOCATELLI"" - PIARIO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. M.O.A. LOCATELLI)","ATS DI BERGAMO","ASST DI BERGAMO EST","PIARIO","BG",45.88469,9.91527999,3649,"POLIAMB. M.O.A. LOCATELLI",211,TRUE,1,1
"STABILIMENTO OSPEDALIERO DI LEGNANO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPED. S.S.BENEDETTO GELTRUDE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","CUGGIONO","MI",45.5097615,8.821516,2526,"OSPED. S.S.BENEDETTO GELTRUDE",213,TRUE,1,1
"PRESIDIO OSPEDALIERO DI CREMONA-POLIAMBULATORIO-1 (POLIAMBULATORIO SPECIALISTICO CON PUNTO PRELIEVI)","ATS DELLA VAL PADANA","ASST DI CREMONA","CREMONA","CR",45.14111,10.02329,177,"POLIAMBULATORIO SPECIALISTICO CON PUNTO PRELIEVI",215,TRUE,1,1
"OSPEDALE ERBA - RENALDI DI MENAGGIO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.MENAGGIO)","ATS DELL'INSUBRIA","ASST LARIANA","MENAGGIO","CO",46.0185038,9.2256073,3196,"POLIAMBULATORIO OSP.MENAGGIO",217,TRUE,1,1
"ISTITUTO CLINICO BEATO MATTEO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (IST. CLIN. DI PAVIA E VIGEVANO SPA- IST. CL. BEATO MATTEO-POLIAM.)","ATS DI PAVIA","ASST DI PAVIA","VIGEVANO","PV",45.30701,8.86925,3415,"IST. CLIN. DI PAVIA E VIGEVANO SPA- IST. CL. BEATO MATTEO-POLIAM.",219,TRUE,1,1
"MEDICENTER","ATS DELLA VAL PADANA","ASST DI MANTOVA","MANTOVA","MN",45.15043,10.75319,994,"MEDICENTER",224,TRUE,1,1
"NUOVO OSPEDALE DI VIMERCATE-PSICHIATRIA-1-CPS-3 (CPS DI SEREGNO)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","SEREGNO","MB",45.6454377,9.2123333,3494,"CPS DI SEREGNO",225,TRUE,1,1
"POLIAMBULATORIO VIA PUECHER","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.5033184,9.2231798,94,"POLIAMBULATORIO VIA PUECHER",226,TRUE,1,1
"STRUTTURA SANITARIA DI TIRANO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","TIRANO","SO",46.2177134,10.1683316,953,"STRUTTURA SANITARIA DI TIRANO",230,TRUE,1,1
"PRESIDIO SANT'ANNA-POLIAMBULATORIO-2-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO VIA NAPOLEONA COMO)","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.79022,9.09,3054,"POLIAMBULATORIO VIA NAPOLEONA COMO",232,TRUE,1,1
"POLIAMBULATORIO DI VIA GIUSSANI 9 - NOVA MILANESE-POLIAMBULATORIO-3-AMBULATORIO PRINCIPALE-1 (AMBULATORIO EXSTRAOSP. NOVA M.SE)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","NOVA MILANESE","MB",45.5886029,9.2009211,3355,"AMBULATORIO EXSTRAOSP. NOVA M.SE",234,TRUE,1,1
"PRESIDIO OSPEDALIERO DI CREMONA-PSICHIATRIA-1-CPS-1 (CPS CREMONA)","ATS DELLA VAL PADANA","ASST DI CREMONA","CREMONA","CR",45.14106,10.0179,2989,"CPS CREMONA",235,TRUE,1,1
"STATIC CENTRO CHIROTERAPEUTICO DI BRESCIA SRL","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","BRESCIA","BS",45.52341,10.20917,736,"STATIC CENTRO CHIROTERAPEUTICO DI BRESCIA",238,TRUE,1,1
"ISTITUTO CLINICO VILLA APRICA S.P.A.-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO ISTITUTO CLINICO VILLA APRICA)","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.82341,9.06081,3126,"POLIAMBULATORIO ISTITUTO CLINICO VILLA APRICA",239,TRUE,1,1
"GEMINI RX","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","TRAVAGLIATO","BS",45.5294681,10.0791731,8159,"GEMINI RX",241,TRUE,1,1
"CLINICA DIAGNOSTICA DOTT. LORENZO TREZZA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (FISIOCENTER C.S.M.D.)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","CARNATE","MB",45.6520371,9.3716978,3185,"FISIOCENTER C.S.M.D.",243,TRUE,1,1
"PRESIDIO UNICO MAGENTA - ABBIATEGRASSO (STAB DI ABBIATEGRASSO)-EMODIALISI-1-CAL-1 (C.A.L. ABBIATEGRASSO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","ABBIATEGRASSO","MI",45.395124,8.9143274,2521,"C.A.L. ABBIATEGRASSO",248,TRUE,1,1
"OSPEDALE SAN GIUSEPPE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALE S.GIUSEPPE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4630007,9.1718003,3106,"OSPEDALE S.GIUSEPPE",249,TRUE,1,1
"POLIAMBULATORIO VIA FANTOLI 7","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4517026,9.2517058,1036,"POLIAMBULATORIO VIA FANTOLI",251,TRUE,1,1
"OSPEDALE - GALLARATE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALIERO S. ANTONIO ABATE)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","GALLARATE","VA",45.65715,8.79298,3048,"OSPEDALIERO S. ANTONIO ABATE",253,TRUE,1,1
"ISTITUTO CLINICO CITTÀ BRESCIA (STAB DEL PRESIDIO IC S. ANNA)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (IST. CLINICO CITTA' DI BRESCIA)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","BRESCIA","BS",45.5537044,10.2275672,3324,"IST. CLINICO CITTA' DI BRESCIA",255,TRUE,1,1
"PRESIDIO DI VARESE (OSP DI CUASSO AL MONTE)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.CUASSO A/M)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","CUASSO AL MONTE","VA",45.90835,8.85795,2909,"POLIAMBULATORIO OSP.CUASSO A/M",257,TRUE,1,1
"POLIAMBULATORIO DI BREMBATE DI SOPRA","ATS DI BERGAMO","ASST DI BERGAMO OVEST","BREMBATE DI SOPRA","BG",45.72037,9.5844,1087,"POLIAMBULATORIO DI BREMBATE DI SOPRA",258,TRUE,1,1
"PRESIDIO DI VARESE (OSP FILIPPO DEL PONTE)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE F.DEL PONTE-VARESE)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","VARESE","VA",45.81525,8.83427,2902,"POLIAMBULATORIO OSPEDALE F.DEL PONTE-VARESE",259,TRUE,1,1
"POLIAMBULATORIO VIA BARONI","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4122179,9.1714992,1044,"POLIAMBULATORIO VIA BARONI",260,TRUE,1,1
"PRESIDIO OSPEDALIERO ""SS. CAPITANIO E GEROSA"" - LOVERE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POL. OSP.SS.CAPITANIO E GEROSA)","ATS DI BERGAMO","ASST DI BERGAMO EST","LOVERE","BG",45.81847,10.07483,2534,"POL. OSP.SS.CAPITANIO E GEROSA",261,TRUE,1,1
"OSPEDALE  UMBERTO I°  BELLANO-POLIAMBULATORIO-3-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.DI BELLANO)","ATS DELLA BRIANZA","ASST DI LECCO","BELLANO","LC",46.04513,9.30456,3345,"POLIAMBULATORIO OSP.DI BELLANO",263,TRUE,1,1
"PRESIDIO UNICO MAGENTA - ABBIATEGRASSO (STAB DI MAGENTA)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPED. G.FORNAROLI-MAGENTA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","MAGENTA","MI",45.4701508,8.8920059,3639,"OSPED. G.FORNAROLI-MAGENTA",264,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-CPS-3 (CPS - CANTU')","ATS DELL'INSUBRIA","ASST LARIANA","CANTU'","CO",45.73554,9.14464,3063,"CPS - CANTU'",265,TRUE,1,1
"OSPEDALE E. BASSINI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE BASSINI)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST NORD MILANO","CINISELLO BALSAMO","MI",45.54635,9.21584,2684,"POLIAMBULATORIO OSPEDALE BASSINI",267,TRUE,1,1
"OSPEDALE ARNABOLDI - BRONI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB OSP. BRONI)","ATS DI PAVIA","ASST DI PAVIA","BRONI","PV",45.0690889,9.2675737,3445,"POLIAMB OSP. BRONI",268,TRUE,1,1
"OSPEDALE CIVILE DESTRA SECCHIA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBUL. OSP. BORGO MANTOVANO)","ATS DELLA VAL PADANA","ASST DI MANTOVA","BORGO MANTOVANO","MN",45.03374,11.11883,3002,"POLIAMBUL. OSP. BORGO MANTOVANO",271,TRUE,1,1
"OSPEDALE CIVILE DI VOGHERA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. OSP. VOGHERA)","ATS DI PAVIA","ASST DI PAVIA","VOGHERA","PV",44.99481,9.01449,3436,"POLIAMB. OSP. VOGHERA",272,TRUE,1,1
"OSPEDALE SS.ANNUNZIATA - VARZI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. OSP. VARZI)","ATS DI PAVIA","ASST DI PAVIA","VARZI","PV",44.8251008,9.190977,3452,"POLIAMB. OSP. VARZI",276,TRUE,1,1
"PRESIDIO OSPEDALIERO DI GARDONE V.T.-POLIAMBULATORIO-2 (POLIAMBULATORIO DI LUMEZZANE)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","LUMEZZANE","BS",45.64998,10.25996,160,"POLIAMBULATORIO DI LUMEZZANE",278,TRUE,1,1
"KOUROS IMAGING","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4490468,9.1808537,618,"KOUROS IMAGING",279,TRUE,1,1
"IRCCS OSPEDALE SAN RAFFAELE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (ISTITUTO RICOVERO S.RAFFAELE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.5060616,9.267863,2968,"ISTITUTO RICOVERO S.RAFFAELE",283,TRUE,1,1
"SPEDALI CIVILI DI BRESCIA-PSICHIATRIA-1-CPS-1 (1° CPS BRESCIA)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","BRESCIA","BS",45.543372,10.2058095,2536,"1° CPS BRESCIA",285,TRUE,1,1
"PRESIDIO OSPEDALIERO ""PESENTI-FENAROLI"" - ALZANO LOMBARDO-PSICHIATRIA-1-CPS-2 (CPS - PIARIO)","ATS DI BERGAMO","ASST DI BERGAMO EST","PIARIO","BG",45.88469,9.91527999,3657,"CPS - PIARIO",289,TRUE,1,1
"VILLA BIANCA CASA DI CURA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (MULTIMEDICA SPA)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","LIMBIATE","MB",45.6045769,9.1172485,3182,"MULTIMEDICA SPA",291,TRUE,1,1
"POLITERAPICO POLIDIAGNOSTICO (DI VIA BORGAZZI)","ATS DELLA BRIANZA","ASST DI MONZA","MONZA","MB",45.56613,9.26154,817,"POLITERAPICO POLIDIAGNOSTICO",292,TRUE,1,1
"DIAGNOFISIC SRL.","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4464164,9.2120756,715,"DIAGNOFISIC",297,TRUE,1,1
"PO DI CERNUSCO SUL NAVIGLIO - VAPRIO D'ADDA (STAB DI VAPRIO D'ADDA)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALE CROTTA OLTROCCHI VAPRIO D'ADDA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","VAPRIO D'ADDA","MI",45.57358,9.52821,2755,"OSPEDALE CROTTA OLTROCCHI VAPRIO D'ADDA",298,TRUE,1,1
"OSPEDALE ""F. M. PASSI""-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSP.CALCINATE)","ATS DI BERGAMO","ASST DI BERGAMO EST","CALCINATE","BG",45.61973,9.798,3655,"POLIAMBULATORIO OSP.CALCINATE",299,TRUE,1,1
"OSPEDALE S. MARTINO - MEDE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. OSP. MEDE)","ATS DI PAVIA","ASST DI PAVIA","MEDE","PV",45.0915615,8.7307885,3447,"POLIAMB. OSP. MEDE",300,TRUE,1,1
"OSPEDALE MORIGGIA PELASCINI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE MORIGGIA PELASCINI)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","GRAVEDONA ED UNITI","CO",46.14265,9.29981,3206,"POLIAMBULATORIO OSPEDALE MORIGGIA PELASCINI",301,TRUE,1,1
"AMB. PSICHIATRIA - CASTEL G.","ATS DELLA VAL PADANA","ASST DI MANTOVA","CASTEL GOFFREDO","MN",45.3017712,10.4809021,186,"AMB. PSICHIATRIA - CASTEL G.",302,TRUE,1,1
